id,value,key,type
2951312801,81735,postcode,addr
2951312801,Hugo-Lang-Bogen,street,addr
2951327555,München,city,addr
2951327555,DE,country,addr
2951327555,14,housenumber,addr
2951327555,81735,postcode,addr
2951327555,Braunmillerweg,street,addr
2951335863,München,city,addr
2951335863,DE,country,addr
2951335863,11,housenumber,addr
2951335863,81735,postcode,addr
2951335863,Michelweg,street,addr
2951346340,München,city,addr
2951346340,DE,country,addr
2951346340,53b,housenumber,addr
2951346340,81735,postcode,addr
2951346340,Karl-Marx-Ring,street,addr
2951352077,München,city,addr
2951352077,DE,country,addr
2951352077,52,housenumber,addr
2951352077,81735,postcode,addr
2951352077,Karl-Marx-Ring,street,addr
2951360666,München,city,addr
2951360666,DE,country,addr
2951360666,10,housenumber,addr
2951360666,81735,postcode,addr
2951360666,Friedrich-Engels-Bogen,street,addr
2951391202,München,city,addr
2951391202,DE,country,addr
2951391202,57,housenumber,addr
2951391202,81735,postcode,addr
2951391202,Goldschaggbogen,street,addr
2951391226,München,city,addr
2951391226,DE,country,addr
2951391226,31,housenumber,addr
2951391226,81735,postcode,addr
2951391226,Goldschaggbogen,street,addr
2951404181,München,city,addr
2951404181,DE,country,addr
2951404181,4,housenumber,addr
2951404181,81735,postcode,addr
2951404181,Friedrich-Beck-Straße,street,addr
2951413371,München,city,addr
2951413371,DE,country,addr
2951413371,2,housenumber,addr
2951413371,81735,postcode,addr
2951413371,Karl-Noetzel-Weg,street,addr
2951430117,München,city,addr
2951430117,DE,country,addr
2951430117,30,housenumber,addr
2951430117,81735,postcode,addr
2951430117,Friedrich-Creuzer-Straße,street,addr
2951430641,München,city,addr
2951430641,DE,country,addr
2951430641,19,housenumber,addr
2951430641,81735,postcode,addr
2951430641,Niederalmstraße,street,addr
2951516581,fire_hydrant,emergency,regular
2951516581,150,diameter,fire_hydrant
2951516581,sidewalk,position,fire_hydrant
2951516581,underground,type,fire_hydrant
2951516581,30354,ref,regular
2952732056,München,city,addr
2952732056,DE,country,addr
2952732056,66,housenumber,addr
2952732056,81825,postcode,addr
2952732056,Bajuwarenstraße,street,addr
2953130563,München,city,addr
2953130563,DE,country,addr
2953130563,4c,housenumber,addr
2953130563,Unnützstraße,street,addr
2956897338,emergency,entrance,regular
2956936360,broadleaved,leaf_type,regular
2956936360,tree,natural,regular
2957058786,Aubinger Haarstudio,name,regular
2957058786,Mo-Fr 09:00-19:00; Sa 09:00-16:00,opening_hours,regular
2957058786,hairdresser,shop,regular
2957058786,http://www.aubingerhaarstudio.de,website,regular
2957058811,21,housenumber,addr
2957058811,Anton-Pichler-Straße,street,addr
2957060235,9,housenumber,addr
2957060235,Anton-Pichler-Straße,street,addr
2957359705,-2,level,regular
2957360053,0,level,regular
2957360094,-1,layer,regular
2957360094,-1,level,regular
2957360152,-1,level,regular
2957493649,yes,entrance,regular
2957493649,-1,layer,regular
2957674556,Pullach i. Isartal,city,addr
2957674556,DE,country,addr
2957674556,40,housenumber,addr
2957674556,Pater-Rupert-Mayer-Straße,street,addr
2957888514,Pullach i. Isartal,city,addr
2957888514,DE,country,addr
2957888514,5e,housenumber,addr
2957888514,Tannenstraße,street,addr
2958819361,yes,entrance,regular
2958820639,yes,entrance,regular
2958820936,yes,entrance,regular
2959073758,München,city,addr
2959073758,DE,country,addr
2959073758,4,housenumber,addr
2959073758,81825,postcode,addr
2959073758,Kurzhuberstraße,street,addr
2959087111,München,city,addr
2959087111,DE,country,addr
2959087111,2,housenumber,addr
2959087111,81825,postcode,addr
2959087111,Scharerweg,street,addr
2959091935,yes,entrance,regular
2959103821,München,city,addr
2959103821,DE,country,addr
2959103821,8,housenumber,addr
2959103821,81825,postcode,addr
2959103821,Lehrer-Götz-Weg,street,addr
2959103892,Stadtwerke München,operator,regular
2959103892,substation,power,regular
2959103892,8080,ref,regular
2959124170,München,city,addr
2959124170,DE,country,addr
2959124170,130,housenumber,addr
2959124170,81825,postcode,addr
2959124170,Bajuwarenstraße,street,addr
2959127722,München,city,addr
2959127722,DE,country,addr
2959127722,8,housenumber,addr
2959127722,81825,postcode,addr
2959127722,Friesenstraße,street,addr
2959132905,playground,leisure,regular
2959148191,München,city,addr
2959148191,DE,country,addr
2959148191,13,housenumber,addr
2959148191,81825,postcode,addr
2959148191,Elritzenstraße,street,addr
2959148215,München,city,addr
2959148215,DE,country,addr
2959148215,11,housenumber,addr
2959148215,81825,postcode,addr
2959148215,Elritzenstraße,street,addr
2959161326,München,city,addr
2959161326,DE,country,addr
2959161326,10,housenumber,addr
2959161326,81825,postcode,addr
2959161326,Grundelstraße,street,addr
2959185467,München,city,addr
2959185467,DE,country,addr
2959185467,11,housenumber,addr
2959185467,81825,postcode,addr
2959185467,Barbenweg,street,addr
2959195598,München,city,addr
2959195598,DE,country,addr
2959195598,96,housenumber,addr
2959195598,81825,postcode,addr
2959195598,Damaschkestraße,street,addr
2959210639,München,city,addr
2959210639,DE,country,addr
2959210639,64,housenumber,addr
2959210639,81825,postcode,addr
2959210639,Halfinger Straße,street,addr
2959227699,München,city,addr
2959227699,DE,country,addr
2959227699,28,housenumber,addr
2959227699,81825,postcode,addr
2959227699,Wardeinstraße,street,addr
2959227723,München,city,addr
2959227723,DE,country,addr
2959227723,18,housenumber,addr
2959227723,81825,postcode,addr
2959227723,Wardeinstraße,street,addr
2959253020,München,city,addr
2959253020,DE,country,addr
2959253020,177,housenumber,addr
2959253020,81825,postcode,addr
2959253020,Schatzbogen,street,addr
2959307791,bench,amenity,regular
2959314030,bench,amenity,regular
2959314955,bench,amenity,regular
2959557913,München,city,addr
2959557913,2,housenumber,addr
2959557913,81827,postcode,addr
2959557913,Jagdhornstraße,street,addr
2959580159,München,city,addr
2959580159,54a,housenumber,addr
2959580159,81827,postcode,addr
2959580159,Florastraße,street,addr
2959580821,München,city,addr
2959580821,49,housenumber,addr
2959580821,81827,postcode,addr
2959580821,Florastraße,street,addr
2960081078,fire_hydrant,emergency,regular
2960081078,100,diameter,fire_hydrant
2960081078,green,position,fire_hydrant
2960081078,pillar,type,fire_hydrant
2960081078,Amperverband,operator,regular
2960166018,Pullach i. Isartal,city,addr
2960166018,DE,country,addr
2960166018,115b,housenumber,addr
2960166018,Gistlstraße,street,addr
2960166018,"regio-osm, Bing Aerial interpolation",addr,source
2960243867,München,city,addr
2960243867,DE,country,addr
2960243867,9c,housenumber,addr
2960243867,81825,postcode,addr
2960243867,Max-Rothschild-Straße,street,addr
2960276414,München,city,addr
2960276414,DE,country,addr
2960276414,11,housenumber,addr
2960276414,81825,postcode,addr
2960276414,Gottschalkstraße,street,addr
2960278138,München,city,addr
2960278138,DE,country,addr
2960278138,12,housenumber,addr
2960278138,81825,postcode,addr
2960278138,Gottschalkstraße,street,addr
2960278162,München,city,addr
2960278162,DE,country,addr
2960278162,18,housenumber,addr
2960278162,81825,postcode,addr
2960278162,Büchmannstraße,street,addr
2960293016,München,city,addr
2960293016,DE,country,addr
2960293016,20a,housenumber,addr
2960293016,81825,postcode,addr
2960293016,Kilihofstraße,street,addr
2960294640,München,city,addr
2960294640,DE,country,addr
2960294640,13,housenumber,addr
2960294640,81825,postcode,addr
2960294640,Kilihofstraße,street,addr
2960302024,München,city,addr
2960302024,DE,country,addr
2960302024,8,housenumber,addr
2960302024,81825,postcode,addr
2960302024,Windbauerstraße,street,addr
2960309132,München,city,addr
2960309132,DE,country,addr
2960309132,58,housenumber,addr
2960309132,81825,postcode,addr
2960309132,Ickelsamerstraße,street,addr
2960312309,München,city,addr
2960312309,DE,country,addr
2960312309,9,housenumber,addr
2960312309,81825,postcode,addr
2960312309,Kilihofstraße,street,addr
2960333956,München,city,addr
2960333956,DE,country,addr
2960333956,6,housenumber,addr
2960333956,81827,postcode,addr
2960333956,Stieglitzweg,street,addr
2960333980,München,city,addr
2960333980,DE,country,addr
2960333980,14,housenumber,addr
2960333980,81827,postcode,addr
2960333980,Stieglitzweg,street,addr
2960334004,München,city,addr
2960334004,DE,country,addr
2960334004,11,housenumber,addr
2960334004,81827,postcode,addr
2960334004,Sexauerstraße,street,addr
2960334028,München,city,addr
2960334028,DE,country,addr
2960334028,9,housenumber,addr
2960334028,81827,postcode,addr
2960334028,Sexauerstraße,street,addr
2960335852,München,city,addr
2960335852,DE,country,addr
2960335852,10,housenumber,addr
2960335852,81827,postcode,addr
2960335852,Sexauerstraße,street,addr
2960337343,München,city,addr
2960337343,DE,country,addr
2960337343,5a,housenumber,addr
2960337343,81827,postcode,addr
2960337343,Dompfaffweg,street,addr
2960357313,München,city,addr
2960357313,DE,country,addr
2960357313,14,housenumber,addr
2960357313,81827,postcode,addr
2960357313,Adlerstraße,street,addr
2960359013,10,housenumber,addr
2960359013,Schubaurstraße,street,addr
2960359139,München,city,addr
2960359139,DE,country,addr
2960359139,202,housenumber,addr
2960359139,81827,postcode,addr
2960359139,Wasserburger Landstraße,street,addr
2960359164,München,city,addr
2960359164,DE,country,addr
2960359164,10b,housenumber,addr
2960359164,81827,postcode,addr
2960359164,Adlerstraße,street,addr
2960361833,13,housenumber,addr
2960361833,Schubaurstraße,street,addr
2960361860,2,housenumber,addr
2960361860,Nusselstraße,street,addr
2960361886,27,housenumber,addr
2960361886,Mendelssohnstraße,street,addr
2960361910,35,housenumber,addr
2960361910,Nimmerfallstraße,street,addr
2960361935,48,housenumber,addr
2960361935,Anton-Meindl-Straße,street,addr
2960361960,München,city,addr
2960361960,7,housenumber,addr
2960361960,81245,postcode,addr
2960361960,Peter-Anders-Straße,street,addr
2960365074,München,city,addr
2960365074,DE,country,addr
2960365074,31,housenumber,addr
2960365074,81827,postcode,addr
2960365074,Rotkehlchenweg,street,addr
2960365098,München,city,addr
2960365098,DE,country,addr
2960365098,20c,housenumber,addr
2960365098,81827,postcode,addr
2960365098,Adlerstraße,street,addr
2960370955,München,city,addr
2960370955,DE,country,addr
2960370955,22,housenumber,addr
2960370955,81827,postcode,addr
2960370955,Phantasiestraße,street,addr
2960370979,München,city,addr
2960370979,DE,country,addr
2960370979,39,housenumber,addr
2960370979,81827,postcode,addr
2960370979,Phantasiestraße,street,addr
2960755025,tree,natural,regular
2960755370,tree,natural,regular
2961222055,traffic_signals,crossing,regular
2961222055,crossing,highway,regular
2961544910,München,city,addr
2961544910,DE,country,addr
2961544910,30,housenumber,addr
2961544910,81825,postcode,addr
2961544910,Loherhofstraße,street,addr
2962198370,München,city,addr
2962198370,DE,country,addr
2962198370,46,housenumber,addr
2962198370,81825,postcode,addr
2962198370,Feldbergstraße,street,addr
2962200039,München,city,addr
2962200039,DE,country,addr
2962200039,72a,housenumber,addr
2962200039,81825,postcode,addr
2962200039,Feldbergstraße,street,addr
2962202878,München,city,addr
2962202878,DE,country,addr
2962202878,19c,housenumber,addr
2962202878,81825,postcode,addr
2962202878,Solalindenstraße,street,addr
2962203718,München,city,addr
2962203718,DE,country,addr
2962203718,16,housenumber,addr
2962203718,81825,postcode,addr
2962203718,Reschstraße,street,addr
2962213750,München,city,addr
2962213750,DE,country,addr
2962213750,26g,housenumber,addr
2962213750,81825,postcode,addr
2962213750,Solalindenstraße,street,addr
2962213863,München,city,addr
2962213863,DE,country,addr
2962213863,7a,housenumber,addr
2962213863,81825,postcode,addr
2962213863,Ingeborgstraße,street,addr
2962218840,München,city,addr
2962218840,DE,country,addr
2962218840,28,housenumber,addr
2962218840,81825,postcode,addr
2962218840,Ingeborgstraße,street,addr
2962279545,München,city,addr
2962279545,DE,country,addr
2962279545,6,housenumber,addr
2962279545,81825,postcode,addr
2962279545,Dorotheenstraße,street,addr
2962279887,München,city,addr
2962279887,DE,country,addr
2962279887,60,housenumber,addr
2962279887,81825,postcode,addr
2962279887,Wasserburger Landstraße,street,addr
2962282436,München,city,addr
2962282436,DE,country,addr
2962282436,5,housenumber,addr
2962282436,81825,postcode,addr
2962282436,Irmelastraße,street,addr
2962296266,München,city,addr
2962296266,DE,country,addr
2962296266,111a,housenumber,addr
2962296266,81827,postcode,addr
2962296266,Friedenspromenade,street,addr
2962296294,München,city,addr
2962296294,DE,country,addr
2962296294,87,housenumber,addr
2962296294,81827,postcode,addr
2962296294,Friedenspromenade,street,addr
2962300672,München,city,addr
2962300672,DE,country,addr
2962300672,61,housenumber,addr
2962300672,81827,postcode,addr
2962300672,Friedenspromenade,street,addr
2962307599,München,city,addr
2962307599,DE,country,addr
2962307599,33,housenumber,addr
2962307599,81827,postcode,addr
2962307599,Friedenspromenade,street,addr
2962307623,München,city,addr
2962307623,DE,country,addr
2962307623,59f,housenumber,addr
2962307623,81827,postcode,addr
2962307623,Friedenspromenade,street,addr
2962309529,München,city,addr
2962309529,DE,country,addr
2962309529,23c,housenumber,addr
2962309529,81827,postcode,addr
2962309529,Friedenspromenade,street,addr
2962343997,Stadtwerke München,operator,regular
2962343997,substation,power,regular
2962343997,4803,ref,regular
2962344024,München,city,addr
2962344024,DE,country,addr
2962344024,70,housenumber,addr
2962344024,81827,postcode,addr
2962344024,Edeltraudstraße,street,addr
2962347148,München,city,addr
2962347148,DE,country,addr
2962347148,29,housenumber,addr
2962347148,81827,postcode,addr
2962347148,Heldackerweg,street,addr
2962357405,München,city,addr
2962357405,DE,country,addr
2962357405,51,housenumber,addr
2962357405,81827,postcode,addr
2962357405,Scheibmeirstraße,street,addr
2962363338,München,city,addr
2962363338,DE,country,addr
2962363338,24,housenumber,addr
2962363338,81827,postcode,addr
2962363338,Rotfuchsweg,street,addr
2962371826,München,city,addr
2962371826,DE,country,addr
2962371826,24,housenumber,addr
2962371826,81827,postcode,addr
2962371826,Wasserturmstraße,street,addr
2962444594,München,city,addr
2962444594,DE,country,addr
2962444594,238,housenumber,addr
2962444594,81827,postcode,addr
2962444594,Wasserburger Landstraße,street,addr
2962455310,München,city,addr
2962455310,DE,country,addr
2962455310,25,housenumber,addr
2962455310,81827,postcode,addr
2962455310,Schwanenweg,street,addr
2962455583,München,city,addr
2962455583,DE,country,addr
2962455583,17a,housenumber,addr
2962455583,81827,postcode,addr
2962455583,Von-Heydebreck-Straße,street,addr
2962479922,München,city,addr
2962479922,DE,country,addr
2962479922,51a,housenumber,addr
2962479922,81827,postcode,addr
2962479922,Otto-Lederer-Weg,street,addr
2962488244,München,city,addr
2962488244,DE,country,addr
2962488244,11,housenumber,addr
2962488244,81827,postcode,addr
2962488244,Otto-Lederer-Weg,street,addr
2962494258,München,city,addr
2962494258,DE,country,addr
2962494258,41,housenumber,addr
2962494258,81827,postcode,addr
2962494258,Großfriedrichsburger Straße,street,addr
2962510145,München,city,addr
2962510145,DE,country,addr
2962510145,26a,housenumber,addr
2962510145,81827,postcode,addr
2962510145,Großfriedrichsburger Straße,street,addr
2962510169,München,city,addr
2962510169,DE,country,addr
2962510169,26,housenumber,addr
2962510169,81827,postcode,addr
2962510169,Großfriedrichsburger Straße,street,addr
2962510193,München,city,addr
2962510193,DE,country,addr
2962510193,21a,housenumber,addr
2962510193,81827,postcode,addr
2962510193,Großfriedrichsburger Straße,street,addr
2962510456,München,city,addr
2962510456,DE,country,addr
2962510456,26a,housenumber,addr
2962510456,81827,postcode,addr
2962510456,Wachtelweg,street,addr
2962519352,München,city,addr
2962519352,DE,country,addr
2962519352,28,housenumber,addr
2962519352,81827,postcode,addr
2962519352,Jagdhornstraße,street,addr
2962519377,München,city,addr
2962519377,DE,country,addr
2962519377,30,housenumber,addr
2962519377,81827,postcode,addr
2962519377,Jagdhornstraße,street,addr
2963469183,München,city,addr
2963469183,DE,country,addr
2963469183,2d,housenumber,addr
2963469183,Bernhard-Mayer-Straße,street,addr
2963493062,10,housenumber,addr
2963493062,Überreiterstraße,street,addr
2963493086,13,housenumber,addr
2963493086,Stöcklstraße,street,addr
2963493110,16b,housenumber,addr
2963493110,Klarweinstraße,street,addr
2963493534,1a,housenumber,addr
2963493534,Beinhoferstraße,street,addr
2963493558,21,housenumber,addr
2963493558,Nußhäherstraße,street,addr
2963493582,24,housenumber,addr
2963493582,Reginbaldstraße,street,addr
2963493606,28,housenumber,addr
2963493606,Fasanenstraße,street,addr
2963493630,3,housenumber,addr
2963493630,Suessenguthstraße,street,addr
2963493954,33a,housenumber,addr
2963493954,Pflegerstraße,street,addr
2963493978,4,housenumber,addr
2963493978,Heerstraße,street,addr
2963494002,46,housenumber,addr
2963494002,Fasanenstraße,street,addr
2963494026,6,housenumber,addr
2963494026,Heerstraße,street,addr
2963494350,7,housenumber,addr
2963494350,Suessenguthstraße,street,addr
2963494374,9,housenumber,addr
2963494374,Suessenguthstraße,street,addr
2964535514,fire_hydrant,emergency,regular
2964535514,100,diameter,fire_hydrant
2964535514,lane,position,fire_hydrant
2964535514,underground,type,fire_hydrant
2964535514,Amperverband,operator,regular
2964710080,fountain,amenity,regular
2965034917,yes,entrance,regular
2965034965,yes,entrance,regular
2965157894,27a,housenumber,addr
2965157894,Wendelsteinstraße,street,addr
2965160290,20,housenumber,addr
2965160290,Leerbichlallee,street,addr
2965160315,18,housenumber,addr
2965160315,Leerbichlallee,street,addr
2965926846,vending_machine,amenity,regular
2965926846,2021-02-06,check_date,regular
2965926846,MVV,operator,regular
2965926846,public_transport_tickets,vending,regular
2966159305,bench,amenity,regular
2966159305,4,capacity,regular
2966159305,yes,indoor,regular
2966159305,1,level,regular
2966674096,5a,housenumber,addr
2966674096,Am Hochacker,street,addr
2966690561,44,housenumber,addr
2966690561,Markgrafenstraße,street,addr
2966690585,München,city,addr
2966690585,6,housenumber,addr
2966690585,81827,postcode,addr
2966690585,Admonter Straße,street,addr
2966693238,München,city,addr
2966693238,45,housenumber,addr
2966693238,81827,postcode,addr
2966693238,Chammünsterstraße,street,addr
2966707510,München,city,addr
2966707510,12b,housenumber,addr
2966707510,81827,postcode,addr
2966707510,Markgrafenstraße,street,addr
2966735210,München,city,addr
2966735210,48c,housenumber,addr
2966735210,81827,postcode,addr
2966735210,Friedenspromenade,street,addr
2966735634,München,city,addr
2966735634,60,housenumber,addr
2966735634,81827,postcode,addr
2966735634,Friedenspromenade,street,addr
2966735658,München,city,addr
2966735658,54,housenumber,addr
2966735658,81827,postcode,addr
2966735658,Vogesenstraße,street,addr
2966747122,München,city,addr
2966747122,8,housenumber,addr
2966747122,81827,postcode,addr
2966747122,Kloster-Innichen-Straße,street,addr
2966777800,München,city,addr
2966777800,11,housenumber,addr
2966777800,81825,postcode,addr
2966777800,Hochalmstraße,street,addr
2966777824,München,city,addr
2966777824,16,housenumber,addr
2966777824,81825,postcode,addr
2966777824,Sonnenspitzstraße,street,addr
2967993398,München,city,addr
2967993398,24,housenumber,addr
2967993398,81737,postcode,addr
2967993398,Unterhachinger Straße,street,addr
2967993398,cafe,amenity,regular
2967993398,yes,vegetarian,diet
2967993398,Café Konditorei Tortenparadies,name,regular
2967993398,Mo-Fr 07:00-18:00; Sa-Su 08:00-18:00; PH 08:00-18:00,opening_hours,regular
2967993398,yes,outdoor_seating,regular
2967993398,+49 896 2789555,phone,regular
2967993398,yes,takeaway,regular
2967993398,http://tortenparadies-muenchen.jimdo.com/,url,regular
2967993398,https://tortenparadies-muenchen.jimdofree.com/,website,regular
2967993398,limited,wheelchair,regular
2968477721,http://www.tanzschule-trautz.de/,website,contact
2968477721,salsa;waltz;tango;rumba;discofox,style,dance
2968477721,yes,teaching,dance
2968477721,dance,leisure,regular
2968477721,Tanzschule Trautz,name,regular
2968680531,tree,natural,regular
2968682402,tree,natural,regular
2968688119,12,housenumber,addr
2968688119,Waldhornstraße,street,addr
2968688143,36,housenumber,addr
2968688143,Waldhornstraße,street,addr
2968732838,fire_hydrant,emergency,regular
2968732838,100,diameter,fire_hydrant
2968732838,lane,position,fire_hydrant
2968732838,underground,type,fire_hydrant
2968732838,Amperverband,operator,regular
2968732863,fire_hydrant,emergency,regular
2968732863,125,diameter,fire_hydrant
2968732863,sidewalk,position,fire_hydrant
2968732863,pillar,type,fire_hydrant
2968732863,Amperverband,operator,regular
2968792413,fire_hydrant,emergency,regular
2968792413,200,diameter,fire_hydrant
2968792413,lane,position,fire_hydrant
2968792413,underground,type,fire_hydrant
2968792413,Amperverband,operator,regular
2968792937,fire_hydrant,emergency,regular
2968792937,100,diameter,fire_hydrant
2968792937,lane,position,fire_hydrant
2968792937,underground,type,fire_hydrant
2968792937,Amperverband,operator,regular
2969359867,4,housenumber,addr
2969359867,81825,postcode,addr
2969359867,Evereststraße,street,addr
2969374254,München,city,addr
2969374254,DE,country,addr
2969374254,29,housenumber,addr
2969374254,81825,postcode,addr
2969374254,Helenenstraße,street,addr
2969383864,München,city,addr
2969383864,DE,country,addr
2969383864,9b,housenumber,addr
2969383864,81825,postcode,addr
2969383864,Marthastraße,street,addr
2969399402,München,city,addr
2969399402,DE,country,addr
2969399402,36b,housenumber,addr
2969399402,81825,postcode,addr
2969399402,Solalindenstraße,street,addr
2969415351,München,city,addr
2969415351,DE,country,addr
2969415351,42,housenumber,addr
2969415351,81825,postcode,addr
2969415351,Solalindenstraße,street,addr
2969424164,München,city,addr
2969424164,DE,country,addr
2969424164,9,housenumber,addr
2969424164,81825,postcode,addr
2969424164,Kaltenbachstraße,street,addr
2969428647,München,city,addr
2969428647,DE,country,addr
2969428647,39,housenumber,addr
2969428647,81825,postcode,addr
2969428647,Ingeborgstraße,street,addr
2969446152,München,city,addr
2969446152,DE,country,addr
2969446152,16,housenumber,addr
2969446152,81735,postcode,addr
2969446152,Nawiaskystraße,street,addr
2969450264,München,city,addr
2969450264,DE,country,addr
2969450264,7,housenumber,addr
2969450264,81735,postcode,addr
2969450264,Strehleranger,street,addr
2969776334,Pullach i. Isartal,city,addr
2969776334,DE,country,addr
2969776334,94a,housenumber,addr
2969776334,Wolfratshauser Straße,street,addr
2969805872,fire_hydrant,emergency,regular
2969805872,80,diameter,fire_hydrant
2969805872,lane,position,fire_hydrant
2969805872,underground,type,fire_hydrant
2969805872,Amperverband,operator,regular
2970008452,yes,button_operated,regular
2970008452,traffic_signals,highway,regular
2970133645,fountain,amenity,regular
2970176484,München,city,addr
2970176484,DE,country,addr
2970176484,26a,housenumber,addr
2970176484,81825,postcode,addr
2970176484,Dachsteinstraße,street,addr
2970176508,München,city,addr
2970176508,DE,country,addr
2970176508,16,housenumber,addr
2970176508,81825,postcode,addr
2970176508,Dachsteinstraße,street,addr
2970199054,14,housenumber,addr
2970199054,Hugo-Troendle-Straße,street,addr
2970199078,25,housenumber,addr
2970199078,Ernst-Platz-Straße,street,addr
2970199102,5d,housenumber,addr
2970199102,Hugo-Troendle-Straße,street,addr
2970199102,yes,entrance,regular
2970209988,München,city,addr
2970209988,7,housenumber,addr
2970209988,81825,postcode,addr
2970209988,Ankoglstraße,street,addr
2970210013,München,city,addr
2970210013,5,housenumber,addr
2970210013,81825,postcode,addr
2970210013,Sulzer-Belchen-Weg,street,addr
2970210337,München,city,addr
2970210337,22,housenumber,addr
2970210337,81825,postcode,addr
2970210337,Hochkönigstraße,street,addr
2970210361,München,city,addr
2970210361,6a,housenumber,addr
2970210361,81825,postcode,addr
2970210361,Hochkönigstraße,street,addr
2970210411,München,city,addr
2970210411,DE,country,addr
2970210411,7,housenumber,addr
2970210411,81825,postcode,addr
2970210411,Vogesenstraße,street,addr
2970230359,tree,natural,regular
2970231346,tree,natural,regular
2970231394,tree,natural,regular
2970231490,tree,natural,regular
2970231810,tree,natural,regular
2970231936,tree,natural,regular
2970238205,München,city,addr
2970238205,22,housenumber,addr
2970238205,81825,postcode,addr
2970238205,Geitnerweg,street,addr
2970238230,München,city,addr
2970238230,5,housenumber,addr
2970238230,81825,postcode,addr
2970238230,Geitnerweg,street,addr
2970238254,München,city,addr
2970238254,33,housenumber,addr
2970238254,81825,postcode,addr
2970238254,Sulzer-Belchen-Weg,street,addr
2970238279,München,city,addr
2970238279,27b,housenumber,addr
2970238279,81825,postcode,addr
2970238279,Sulzer-Belchen-Weg,street,addr
2970248152,München,city,addr
2970248152,64,housenumber,addr
2970248152,81825,postcode,addr
2970248152,Hochkönigstraße,street,addr
2970260244,München,city,addr
2970260244,17,housenumber,addr
2970260244,81825,postcode,addr
2970260244,Selbhornstraße,street,addr
2970275097,München,city,addr
2970275097,8,housenumber,addr
2970275097,81825,postcode,addr
2970275097,Selbhornstraße,street,addr
2970281206,München,city,addr
2970281206,DE,country,addr
2970281206,85,housenumber,addr
2970281206,81827,postcode,addr
2970281206,Ottilienstraße,street,addr
2970283884,München,city,addr
2970283884,DE,country,addr
2970283884,65,housenumber,addr
2970283884,81827,postcode,addr
2970283884,Ottilienstraße,street,addr
2970294996,München,city,addr
2970294996,DE,country,addr
2970294996,8,housenumber,addr
2970294996,81827,postcode,addr
2970294996,Monikastraße,street,addr
2970334013,München,city,addr
2970334013,DE,country,addr
2970334013,9,housenumber,addr
2970334013,81827,postcode,addr
2970334013,Veronikastraße,street,addr
2970339762,München,city,addr
2970339762,DE,country,addr
2970339762,107,housenumber,addr
2970339762,81827,postcode,addr
2970339762,Solalindenstraße,street,addr
2970348680,München,city,addr
2970348680,DE,country,addr
2970348680,25,housenumber,addr
2970348680,81827,postcode,addr
2970348680,Reginastraße,street,addr
2970348704,München,city,addr
2970348704,DE,country,addr
2970348704,88,housenumber,addr
2970348704,81827,postcode,addr
2970348704,Heilwigstraße,street,addr
2970366615,München,city,addr
2970366615,DE,country,addr
2970366615,11,housenumber,addr
2970366615,81827,postcode,addr
2970366615,Agathenstraße,street,addr
2970376823,München,city,addr
2970376823,DE,country,addr
2970376823,28a,housenumber,addr
2970376823,81827,postcode,addr
2970376823,Agathenstraße,street,addr
2970377547,München,city,addr
2970377547,DE,country,addr
2970377547,25a,housenumber,addr
2970377547,81827,postcode,addr
2970377547,Turnerstraße,street,addr
2970389091,München,city,addr
2970389091,DE,country,addr
2970389091,21,housenumber,addr
2970389091,81827,postcode,addr
2970389091,Agathenstraße,street,addr
2970396789,München,city,addr
2970396789,45b,housenumber,addr
2970396789,81827,postcode,addr
2970396789,Florastraße,street,addr
2970396814,München,city,addr
2970396814,76,housenumber,addr
2970396814,81827,postcode,addr
2970396814,Florastraße,street,addr
2970423978,tree,natural,regular
2970498132,tree,natural,regular
2970498428,tree,natural,regular
2970499040,tree,natural,regular
2970499065,urban,denotation,regular
2970499065,tree,natural,regular
2970499113,urban,denotation,regular
2970499113,tree,natural,regular
2970499137,tree,natural,regular
2970741540,yes,entrance,regular
2971383280,traffic_signals,highway,regular
2971413516,tree,natural,regular
2971413740,tree,natural,regular
2971455634,tree,natural,regular
2971455757,urban,denotation,regular
2971455757,tree,natural,regular
2971455927,urban,denotation,regular
2971455927,tree,natural,regular
2971620103,yes,entrance,regular
2972073562,München,city,addr
2972073562,DE,country,addr
2972073562,18,housenumber,addr
2972073562,Heigelstraße,street,addr
2973569084,private,access,regular
2973569084,bicycle_parking,amenity,regular
2973569084,wall_loops,bicycle_parking,regular
2973569084,no,covered,regular
2973569084,no,fee,regular
2973569208,private,access,regular
2973569208,bicycle_parking,amenity,regular
2973569208,wall_loops,bicycle_parking,regular
2973569208,no,covered,regular
2973569208,no,fee,regular
2975686513,0,level,regular
2976703369,106,housenumber,addr
2976703369,Manzostraße,street,addr
2976703393,138,housenumber,addr
2976703393,Manzostraße,street,addr
2976703417,25a,housenumber,addr
2976703417,Von-Kahr-Straße,street,addr
2976707441,33,housenumber,addr
2976707441,Ernst-von-Beling-Straße,street,addr
2976707467,46,housenumber,addr
2976707467,Waldhornstraße,street,addr
2976707491,63,housenumber,addr
2976707491,Waldhornstraße,street,addr
2976707515,72,housenumber,addr
2976707515,Waldhornstraße,street,addr
2976707539,78b,housenumber,addr
2976707539,Manzostraße,street,addr
2976707563,88b,housenumber,addr
2976707563,Manzostraße,street,addr
2976977607,fire_hydrant,emergency,regular
2976977607,lane,position,fire_hydrant
2976977607,underground,type,fire_hydrant
2976977607,Amperverband,operator,regular
